id,symbol,name,current_price,market_cap,market_cap_rank,total_volume,price_change_percentage_24h,price_change_percentage_7d_in_currency,circulating_supply,volume_to_mcap,volume_to_mcap_capped,norm_24h,norm_7d,norm_volume_to_mcap,norm_rank_strength,rank_penalty,final_score
zilliqa,zil,Zilliqa,0.00410153,81832629,315,11124763.0,-0.31167,0.015983595033515843,19951960207.23777,0.1359453207839626,0.1359453207839626,0.47852934499026845,0.45753415135950337,0.08964542018499756,0.372,0.08,0.3009258114380365
mantra,mantra,MANTRA,0.01410661,67537378,362,15851989.0,4.25052,-12.114206417339869,4787732352.399039,0.23471430886760217,0.23471430886760217,0.5710912825178234,0.3765945149962737,0.15556271955404588,0.278,0.08,0.29932885442431384
unibase,ub,Unibase,0.03209083,80227070,318,6622376.0,0.45588,0.06149281239874464,2500000000.0,0.08254540518555645,0.08254540518555645,0.4941021105149999,0.4578378151521529,0.05400692382011365,0.366,0.08,0.2983852661980662
pippin,pippin,pippin,0.108152,108141439,254,41774154.0,-0.39283,-68.55334093509373,999937214.153254,0.3862918265772291,0.3862918265772291,0.4768826957166221,0.0,0.25672383101568835,0.494,0.0,0.297612752212143
aelf,elf,aelf,0.082487,67563879,363,3092162.0,1.63333,6.053198323542864,819143232.2724018,0.045766496029631454,0.045766496029631454,0.5179913070065576,0.4978179362197433,0.029461098127891945,0.276,0.08,0.295605596771042
non-playable-coin,npc,Non-Playable Coin,0.00874287,70322981,352,4134529.0,-1.72526,13.454258360551336,8050126520.0,0.058793426291186376,0.058793426291186376,0.449849121398183,0.547202084983023,0.038155123232041704,0.298,0.08,0.29458026652409297
verge,xvg,Verge,0.00499396,82507778,311,2914131.0,0.29216,-1.2815110605225715,16521951235.74134,0.035319470123168266,0.035319470123168266,0.4907804074706262,0.4488765173490864,0.02248887184964575,0.38,0.08,0.2917606825282625
meteora,met,Meteora,0.152861,77443194,326,11004202.0,-0.42602,-3.713674416459007,506624505.324236,0.14209385527151683,0.14209385527151683,0.47620930624653435,0.43264771817902703,0.09374888217606119,0.35,0.08,0.28905609224429013
kusama,ksm,Kusama,4.48,80251744,319,4770733.0,-1.12945,0.6164727417748803,17929882.54796811,0.059447094383394336,0.059447094383394336,0.46193746668811886,0.46154096189814575,0.038591373882757886,0.364,0.08,0.2860287252085382
creditcoin-2,ctc,Creditcoin,0.161889,85907606,302,7374546.0,-4.13224,5.246619810532422,530658812.0,0.08584275995305933,0.08584275995305933,0.40101408112364945,0.4924359783547085,0.05620754089185471,0.398,0.08,0.28577265682651426
movement,move,Movement,0.02052576,72014700,345,12527444.0,-1.208,-1.034961666987461,3508333333.0,0.17395676160561663,0.17395676160561663,0.4603437715126024,0.45052163735445744,0.11501382349361534,0.312,0.08,0.28556898631922073
myx-finance,myx,MYX Finance,0.310318,59155236,393,11554332.0,-0.35259,2.2057412493399045,190768939.69,0.1953222196594736,0.1953222196594736,0.47769912211843985,0.47214547963073134,0.12927288721410535,0.216,0.08,0.2809764826656591
mag7-ssi,mag7.ssi,MAG7.ssi,0.501073,84731145,306,1291198.0,-2.11891,1.081844894711104,169135919.2566094,0.015238764919322169,0.015238764919322169,0.4418623854867628,0.46464619378600647,0.009087237570041484,0.39,0.08,0.28042552425417355
dog-go-to-the-moon-rune,dog,Dog (Bitcoin),0.00077942,77980873,324,1279370.0,-1.0988,0.6352559735734467,100000000000.0,0.016406202582523025,0.016406202582523025,0.4625593222849308,0.46166629447331164,0.009866372189450023,0.354,0.08,0.2790948184672723
zora,zora,Zora,0.01670935,74648747,335,7865700.0,-0.63999,-4.2663036998963255,4469999998.0,0.10536948463448421,0.10536948463448421,0.4718680846462128,0.428960256300898,0.06923945487109366,0.332,0.08,0.27854896585385436
robo-token-2,robo,Fabric Protocol,0.0255105,56785896,407,148084666.0,-1.7819,-36.995338642460105,2231000000.0,2.607771936890808,1.5,0.44869995660198625,0.21057322492971906,1.0,0.188,0.15,0.2743559535915513
coredaoorg,core,Core,0.07633,82105402,312,3410816.0,-1.77167,-3.800153293994531,1075572405.671779,0.0415419194951387,0.0415419194951387,0.44890751231994336,0.4320706811422053,0.02664166379395102,0.378,0.08,0.27366710776795466
threshold-network-token,t,Threshold Network,0.00650244,72522208,342,2924610.0,-0.71378,-1.4128767226387358,11155000000.0,0.04032709539124898,0.04032709539124898,0.4703709647607723,0.44799996975078404,0.025830904002942297,0.318,0.08,0.27316826236921193
turbo,turbo,Turbo,0.00097246,67103934,367,9059918.0,-2.4512,2.6043702448669426,69000000000.0,0.13501321695982832,0.13501321695982832,0.43512057810455573,0.47480536260938916,0.08902334469338208,0.268,0.08,0.2713043958210834
aioz-network,aioz,AIOZ Network,0.065285,80994288,316,3689468.0,-2.75999,-1.5265087350541249,1240390860.394986,0.04555219992797517,0.04555219992797517,0.42885556049478196,0.4472417513094619,0.029318079346788962,0.37,0.08,0.2706835590335908
dydx-chain,dydx,dYdX,0.085684,71106615,348,3655705.0,-1.89226,1.1760224845560157,829840013.9170294,0.051411602141376016,0.051411602141376016,0.44646087067493345,0.46527460107953084,0.033228577746320355,0.306,0.08,0.2696310029341757
linea,linea,Linea,0.00319302,75490077,329,15071041.0,-5.21255,-1.6113924292766395,23643280050.0,0.19964267621557732,0.19964267621557732,0.3790957509509927,0.4466753582573721,0.13215631078404705,0.344,0.08,0.26790138372265776
aleo,aleo,ALEO,0.060375,58355056,400,2645417.0,-2.6839,13.346216729173657,966542623.222185,0.04533312417693507,0.04533312417693507,0.43039934491114157,0.5464811687940038,0.029171870682045124,0.202,0.08,0.2673230777325345
celo,celo,Celo,0.081658,48794740,457,15605925.0,6.91807,9.683767725484916,597552519.0,0.3198280183478793,0.3198280183478793,0.6252130083669504,0.5220431929457228,0.21236664128168953,0.088,0.15,0.26250711599184506
gmx,gmx,GMX,6.44,66834067,369,4526135.0,-1.38717,-1.5593962438163187,10369734.97977987,0.06772197478271073,0.06772197478271073,0.45670860455401185,0.44702230684920286,0.044113934952867306,0.264,0.08,0.2609939538035608
superfarm,super,SuperVerse,0.111775,71176928,347,5672805.0,-2.71483,-2.450674894150999,637164549.0,0.07970005392758732,0.07970005392758732,0.4297718084149134,0.4410751807297594,0.052107968750098946,0.308,0.08,0.2608289672867179
nexpace,nxpc,Nexpace,0.281293,71783594,346,15498592.0,-6.25825,0.5871804725791008,255928724.1697733,0.21590716118226122,0.21590716118226122,0.35787962052403455,0.46134550695353715,0.14301104307840246,0.31,0.08,0.26066711840786466
arkham,arkm,Arkham,0.106429,60518983,391,13582638.0,-3.99024,0.990183135456241,568532082.0,0.22443599225717326,0.22443599225717326,0.4038951086847358,0.46403457356777944,0.14870308794127923,0.22,0.08,0.2592233626788795
proton,xpr,XPR Network,0.00230473,65917681,372,1255841.0,-1.58948,1.063131790933829,28600981849.1965,0.019051656261997445,0.019051656261997445,0.45260395183652313,0.46452132914551725,0.011631917888968541,0.258,0.08,0.2578834085513569
ethgas-2,gwei,ETHGas,0.04205641,73615324,337,6291991.0,2.70745,-24.343798319421982,1750000000.0,0.0854712124883129,0.0854712124883129,0.5397840487242628,0.29499161179232397,0.05595957433941051,0.328,0.08,0.25690110251055515
ankr,ankr,Ankr Network,0.00483635,48363475,462,44259924.0,-5.05363,10.752365789670302,10000000000.0,0.9151518578844883,0.9151518578844883,0.38232006714823114,0.5291734966462741,0.6096790013013639,0.078,0.15,0.25643669071556174
nervos-network,ckb,Nervos Network,0.00146426,70896457,349,2849243.0,-2.23385,-3.613616188383601,48418020637.85026,0.04018879250905303,0.04018879250905303,0.43953037627640174,0.43331536448854996,0.025738602232252977,0.304,0.08,0.2560772781568191
astar,astr,Astar,0.00743808,63751573,378,3726174.0,-2.3774,-0.5241139679810125,8571434753.0,0.05844834605100646,0.05844834605100646,0.43661790087926117,0.45393030836063275,0.03792482060426728,0.246,0.08,0.2519232884983215
safe,safe,Safe,0.10254,73174635,339,1684485.0,-5.06536,0.4191910269020233,714032461.0,0.023020066994526175,0.023020066994526175,0.3820820780405442,0.4602245843107679,0.014280390079995988,0.324,0.08,0.2477041104806038
fogo,fogo,Fogo,0.02057841,78025090,323,5290433.0,-3.27158,-11.658491227733544,3791702830.710403,0.06780425373427958,0.06780425373427958,0.4184759485935412,0.3796353100451816,0.04416884698940394,0.356,0.08,0.24695328902158037
home,home,HOME,0.02116594,72841957,340,4048518.0,-3.14024,-8.476973117308331,3440833332.9,0.05557947873366444,0.05557947873366444,0.42114069619828126,0.40086423710058405,0.03601017118367008,0.322,0.08,0.24590612472668588
ronin,ron,Ronin,0.091972,70766665,351,2740771.0,-2.42143,-8.038590973946128,769401679.4337813,0.0387296900313163,0.0387296900313163,0.4357245794460595,0.4037893760502358,0.024764813832662966,0.3,0.08,0.24502634472768908
rekt-4,rekt,Rekt,1.45431e-07,61185236,387,1007226.0,-1.62601,-3.0889324432028844,420690000000000.0,0.016461912478363244,0.016461912478363244,0.45186279735197044,0.43681635758901305,0.009903552340357396,0.228,0.08,0.24302364185059872
baby-doge-coin,babydoge,Baby Doge Coin,3.93771e-10,70777696,350,3000516.0,-3.93648,-6.806510062171888,1.8012862191752214e+17,0.04239352464934716,0.04239352464934716,0.40498584137265137,0.41201053176728225,0.02721001538875168,0.302,0.08,0.23849643153940842
aztec,aztec,Aztec,0.02152191,63304038,380,6567085.0,-3.90322,-5.015722217228096,2943918885.0,0.10373880099086254,0.10373880099086254,0.40566065106759314,0.4239597029530255,0.06815115515274689,0.242,0.08,0.23766652715503184
zetachain,zeta,ZetaChain,0.04936709,64915698,374,3223313.0,-4.94982,-0.3382726760387736,1315270833.0,0.04965382949436976,0.04965382949436976,0.3844262606067972,0.4551703488361516,0.03205546027246999,0.254,0.08,0.23613749089406522
soon-2,soon,SOON,0.135287,59096039,394,5717010.0,-2.31314,-7.946279420511783,436984776.99,0.0967410015415754,0.0967410015415754,0.43792166729528526,0.40440533207066737,0.06348090338472631,0.214,0.08,0.23568309576494223
mog-coin,mog,Mog Coin,1.5134e-07,59085414,395,7998668.0,-4.23562,-4.715481705954482,390561998053223.3,0.13537466285672467,0.13537466285672467,0.39891661190347255,0.425963081117688,0.08926456957432603,0.212,0.08,0.2339098626677963
edu-coin,edu,Open Campus,0.080125,67021866,368,5578951.0,-1.26463,-17.12443519179293,836375099.0,0.08324075906809279,0.08324075906809279,0.4591948096056705,0.34316337379509193,0.054470995093211676,0.266,0.08,0.2328961303291202
zama,zama,Zama,0.02170527,47721027,468,13914484.0,5.3376,3.0987943062980507,2200000000.0,0.2915797264799016,0.2915797264799016,0.5931469687227938,0.4781044456163861,0.19351405255061013,0.066,0.15,0.23127089313531965
based-brett,brett,Brett,0.0069101,68423309,357,8267301.0,-7.22549,-3.2533687108367784,9909609171.0065,0.12082579929012202,0.12082579929012202,0.3382553592692091,0.4357191438031087,0.07955482349100008,0.288,0.08,0.2308773263354595
polymesh,polyx,Polymesh,0.04495209,56598294,410,12225735.0,-0.06331,13.01590410353047,1257495879.80588,0.21600889595718203,0.21600889595718203,0.4835683027724615,0.5442771321071529,0.1430789397101774,0.182,0.15,0.23017920566716546
deep,deep,DeepBook,0.03006363,75142879,330,8555079.0,-6.13678,-12.568168952932885,2500000000.0,0.11385082810042453,0.11385082810042453,0.3603441164243526,0.37356541466759396,0.07489980704380884,0.342,0.08,0.2292617069239566
axelar,axl,Axelar,0.051633,58740889,397,9422833.0,-4.70343,-7.0493451383766015,1137918097.18506,0.1604135238743152,0.1604135238743152,0.3894252492038118,0.4103901958332039,0.10597522065600805,0.208,0.08,0.22840867821326233
lagrange,la,Lagrange,0.235983,45525990,482,14177421.0,5.50828,2.382471792412051,193000000.0,0.3114137880362404,0.3114137880362404,0.5966098826955137,0.47332472792576574,0.206751079664892,0.038,0.15,0.2277277751799747
freysa-ai,fai,Freysa AI,0.00689208,56455251,412,1800646.0,5.05928,6.498123123114709,8189700000.0,0.031895102193416874,0.031895102193416874,0.5875001547030645,0.5007867315518522,0.02020348763791279,0.178,0.15,0.2274726967453606
digibyte,dgb,DigiByte,0.00382639,69587388,354,2433832.0,-5.98752,-5.852401795566478,18187854053.23141,0.03497518832004443,0.03497518832004443,0.3633724415917312,0.41837689338828077,0.022259102089682112,0.294,0.08,0.224598887701981
mocaverse,moca,Moca Network,0.01429575,58470098,399,3506565.0,-6.5315,0.7839593960018265,4092939316.7625,0.05997193642466616,0.05997193642466616,0.3523356713615919,0.46265852962585613,0.03894164749218963,0.204,0.08,0.21935447027206034
velo,velo,Velo,0.00386165,67822112,361,7976799.0,-13.03088,9.444758585501106,17563876115.0,0.11761354467994155,0.11761354467994155,0.22047022833360758,0.5204483858686659,0.07741100129643062,0.28,0.08,0.2166189690607117
orca,orca,Orca,0.909145,55258075,418,23493502.0,-2.98987,-1.7759879577978084,60798795.681235,0.4251596169428631,0.4251596169428631,0.42419154207405985,0.4455770817908099,0.28266375227088336,0.166,0.15,0.20349389340970117
succinct,prove,Succinct,0.273074,53247695,429,6010444.0,1.33714,3.8462073328181376,195000000.0,0.11287707383390022,0.11287707383390022,0.511981929870514,0.48309161717082744,0.07424993452062358,0.144,0.15,0.20092669092352497
circle-xstock,crclx,Circle xStock,123.81,52753773,433,22068694.0,-6.36908,8.529589908209836,426145.7346270007,0.4183339455170344,0.4183339455170344,0.3556309988015331,0.5143418516861498,0.2781083767881448,0.136,0.15,0.19536398294420163
keeta,kta,Keeta,0.158007,79854130,320,4777081.0,-8.56505,-25.16628740961234,505999238.5570036,0.05982259151780878,0.05982259151780878,0.311077124904921,0.2895034893635059,0.03884197639981979,0.362,0.08,0.185787282530594
eurite,euri,Eurite,1.15,54134052,423,4734224.0,0.0926,0.07056543524283841,46968932.99990108,0.08745371582382194,0.08745371582382194,0.4867315493009755,0.4578983529337633,0.05728267451895496,0.156,0.15,0.18463448306985306
yooldo-games,esports,Yooldo Games,0.298485,45309420,483,32747665.0,-8.58369,2.0258317865394835,151800000.0,0.7227562171398354,0.7227562171398354,0.3106989393152122,0.4709450197465484,0.4812763387416786,0.036,0.15,0.18453690747833454
ordinals,ordi,ORDI,2.45,51339214,440,13124763.0,-2.04359,-1.014499865953991,21000000.0,0.2556479146720088,0.2556479146720088,0.4433905474297277,0.450658170313405,0.16953356999461336,0.122,0.15,0.18199846887056473
tesla-xstock,tslax,Tesla xStock,382.11,49877634,451,22429421.0,-4.0319,-4.056773453112397,130523.5775703308,0.4496889527678879,0.4496889527678879,0.40304987200730724,0.430358363170163,0.29903435203376494,0.1,0.15,0.18190965135946494
space-and-time,sxt,Space and Time,0.01744433,52566249,435,5632905.0,2.39835,-8.186699496893263,3013644496.2665,0.10715820716064409,0.10715820716064409,0.5335127415472782,0.4028011104107522,0.07043322794230499,0.132,0.15,0.18064239144796954
vethor-token,vtho,VeThor,0.00058819,58023924,402,1289579.0,-0.90504,0.1840378036992606,98648319333.0,0.02222495327961618,0.02222495327961618,0.4664905046809597,0.4586555061383519,0.013749740229318415,0.198,0.15,0.17894856658069
targon,sn4,Targon,11.93,52288603,438,2065561.0,-7.33071,27.140833558938848,4381242.637112175,0.03950308253597825,0.03950308253597825,0.33612055842429706,0.6385268225580722,0.02528096719465154,0.126,0.15,0.17886719955823402
meet48,idol,MEET48,0.02612505,46560842,477,6020093.0,-3.14117,14.96122856262784,1782229434.502125,0.1292951918695972,0.1292951918695972,0.4211218274966488,0.557257460870942,0.08520719977800324,0.048,0.15,0.17687351902025075
tellor,trb,Tellor Tributes,15.96,44142492,488,9822440.0,0.24101,0.3563071987003096,2764992.1372944303,0.22251666262974007,0.22251666262974007,0.48974262888084047,0.4598049870758867,0.14742214917604393,0.026,0.15,0.17639512421632284
jelly-my-jelly,jellyjelly,Jelly-My-Jelly,0.053345,53353030,428,4063504.0,0.89295,-5.624211734629996,999999099.34,0.07616257221005067,0.07616257221005067,0.502969791614465,0.419899509318869,0.04974709368281633,0.146,0.15,0.1750746629751965
sushi,sushi,Sushi,0.200824,54782442,420,8097394.0,-2.5463,-0.8327546385316348,273012266.12632084,0.1478100227806566,0.1478100227806566,0.4331911011956873,0.4518708794798164,0.09756378736294552,0.162,0.15,0.17414389795189503
magic-eden,me,Magic Eden,0.112248,55298872,417,6240427.0,-2.34087,-0.6069978874809071,492862736.978172,0.11284908306990421,0.11284908306990421,0.437359055363814,0.4533772589609253,0.07423125380306544,0.168,0.15,0.17292970108924985
bianrensheng,币安人生,币安人生 (BinanceLife),0.057591,57591078,406,8008759.0,-1.45877,-7.722346452776696,1000000000.0,0.13906249506216917,0.13906249506216917,0.4552559174175767,0.40589954221574576,0.09172578684733533,0.19,0.15,0.17196239787086867
popcat,popcat,Popcat,0.051629,50591925,445,12187590.0,-4.21887,2.467522961833732,979978669.96,0.24089990645740403,0.24089990645740403,0.3992564514221219,0.4738922384691486,0.15969091703803906,0.112,0.15,0.17107410106267065
spark-2,spk,Spark,0.02223364,55313559,416,11569867.0,-3.2722,-4.5820442775985395,2488134915.4135427,0.2091687320282537,0.2091687320282537,0.4184633694591195,0.4268534527373706,0.13851389209569018,0.17,0.15,0.1708968146253537
peanut-the-squirrel,pnut,Peanut the Squirrel,0.04391175,43916850,490,14847100.0,-2.04507,-2.440361505813672,999842421.270711,0.33807297199138825,0.33807297199138825,0.44336051981852775,0.44114399761563206,0.22454311584752343,0.022,0.15,0.16903632647917274
xyo-network,xyo,XYO Network,0.00391981,54607769,419,3415009.0,-1.65416,-2.6245371029240236,13931216938.01129,0.06253705402247801,0.06253705402247801,0.4512916640713748,0.4399150716184394,0.040653577804451134,0.164,0.15,0.16650549799317296
moo-deng,moodeng,Moo Deng,0.04893449,48424245,461,11823322.0,-3.86913,0.9315987742376115,989938418.094325,0.24416120478491715,0.24416120478491715,0.40635230057151883,0.4636436648607624,0.1618674704517929,0.08,0.15,0.16426198032243747
chainopera-ai,coai,ChainOpera AI,0.298911,56195281,413,3927858.0,-1.55597,-5.906692560893348,188000098.0,0.06989658081788042,0.06989658081788042,0.4532838337630866,0.4180146340338143,0.04556524228942352,0.176,0.15,0.1638569606264282
gohome,gohome,GOHOME,91.84,48173524,464,1179636.0,-0.40898,2.09760659140666,524619.425887,0.02448722663511185,0.02448722663511185,0.47655502955386475,0.47142394271478427,0.015259555738439044,0.074,0.15,0.16147151230459103
redstone-oracles,red,RedStone,0.129359,42220017,501,5789098.0,0.398,-0.2200031876909106,326478395.0,0.13711737728575524,0.13711737728575524,0.4929277874499599,0.45595951119634354,0.09042763736475322,0.0,0.15,0.16080172006854584
siacoin,sc,Siacoin,0.00102428,50958032,442,4629013.0,-2.26177,-0.8723146637995727,49751295000.0225,0.09083971296222743,0.09083971296222743,0.438963909448898,0.4516069121341738,0.05954245050092623,0.118,0.15,0.1602681657540662
cat-in-a-dogs-world,mew,cat in a dogs world,0.00060006,53306870,430,6585125.0,-3.60495,-0.9596467791889915,88888888888.88,0.12353238897725566,0.12353238897725566,0.4117122291707287,0.4510241818014057,0.08136117066674399,0.142,0.15,0.16010017859506878
blur,blur,Blur,0.01920172,52941618,431,4979635.0,-3.3707,0.10462968692795933,2757701695.348173,0.09405898777026422,0.09405898777026422,0.41646491020019694,0.45812564930270455,0.06169095789570582,0.14,0.15,0.15981083847610142
orbs,orbs,Orbs,0.00952006,46733442,476,3632602.0,-0.40457,-2.8152899056362055,4908946160.0173,0.07773024721782744,0.07773024721782744,0.4766445037196703,0.4386422587052829,0.05079334215418357,0.05,0.15,0.1532617203896324
mask-network,mask,Mask Network,0.444993,44514972,487,5897464.0,-2.38002,2.436415043970907,100000000.0,0.13248270716647872,0.13248270716647872,0.4365647438918665,0.47368466846758506,0.08733451123623175,0.028,0.15,0.1531263306081945
plume,plume,Plume,0.01102693,56448893,411,7519044.0,-4.18289,-7.159961161787458,5121329365.0,0.13320091148643073,0.13320091148643073,0.399986446997107,0.40965210181310296,0.08781383263138798,0.18,0.15,0.15269778345665494
drift-protocol,drift,Drift Protocol,0.081239,47651990,469,5126416.0,-2.89885,1.7135759698269946,586642333.845266,0.10758031301525918,0.10758031301525918,0.4260382401628633,0.4688614685217752,0.07071493658915808,0.064,0.15,0.15251936599469726
espresso,esp,Espresso,0.094286,49078775,456,5614937.0,-1.3816,-7.537144562473368,520550000.0,0.11440662485972806,0.11440662485972806,0.45682161387454184,0.4071353162340953,0.07527073948001375,0.09,0.15,0.14987224441648447
terra-luna-2,luna,Terra,0.060821,43181223,496,5938488.0,-1.29355,-2.994125532026413,709984438.91686,0.1375247755256955,0.1375247755256955,0.45860805385168024,0.4374489640780719,0.0906995303168388,0.01,0.15,0.14631518191299023
avantis,avnt,Avantis,0.148533,47521450,470,9458355.0,-1.04737,-12.797278940188365,319958479.00324523,0.1990333838719147,0.1990333838719147,0.4636027817741327,0.3720366604570889,0.13174967600323437,0.062,0.15,0.14607882998543134
waves,waves,Waves,0.450616,45057042,484,1183000.0,-0.90795,-0.8132181699994409,100000000.0,0.026255607281099366,0.026255607281099366,0.4664314639048839,0.45200123808567544,0.016439752870167062,0.034,0.15,0.1446175953918956
flow,flow,Flow,0.03117205,51418698,439,16616351.0,3.711,-43.071157505923175,1649542618.471563,0.32315775479184633,0.32315775479184633,0.5601450008998139,0.17003185097630877,0.2145888695160331,0.124,0.15,0.14368195209371906
kava,kava,Kava,0.053765,58219689,401,4269971.0,-4.18634,-10.399363293464386,1082847245.0,0.07334238765858059,0.07334238765858059,0.39991645020072847,0.3880369391235862,0.04786493458650368,0.2,0.15,0.1430000340268797
iotex,iotx,IoTeX,0.00486654,45946769,479,2466296.0,-0.20757,-7.022286511384829,9441368895.0,0.053677245509907344,0.053677245509907344,0.48064142223751555,0.41057074662647003,0.034740642363814564,0.044,0.15,0.14202979472943258
ardor,ardr,Ardor,0.04505158,44972218,485,1016216.0,-1.04214,-2.1648507233694523,998466231.0,0.02259652837224973,0.02259652837224973,0.4637088928596572,0.4429823647411624,0.013997725220300263,0.032,0.15,0.1402011456770931
niza-global-2,niza,Niza Global,0.04058035,46667405,475,1054275.0,1.06659,-11.822715132515189,1150000000.0,0.022591249717013404,0.022591249717013404,0.506492760809585,0.3785395132669269,0.013994202305828525,0.052,0.15,0.13855849385419441
fractal-bitcoin,fb,Fractal Bitcoin,0.447387,43778150,492,2008999.0,-1.33869,-2.4316973265979995,97848024.94607788,0.04589044991622533,0.04589044991622533,0.45769221171007857,0.4412018100253624,0.029543823542104417,0.018,0.15,0.13773993899241263
moonbirds,birb,Moonbirds,0.153025,43612104,493,5935671.0,-4.80967,0.14359499954219163,285000000.0,0.13610145935632914,0.13610145935632914,0.3872697536538835,0.45838564838190754,0.08974962529246536,0.016,0.15,0.13079694823645874
numeraire,nmr,Numeraire,7.21,50196452,448,8632200.0,-7.18991,-4.597073687639085,6959534.825796038,0.1719683295544474,0.1719683295544474,0.33897723927359963,0.42675316782986344,0.11368676655666528,0.106,0.15,0.12816228489671064
vana,vana,Vana,1.39,42938299,497,2216173.0,-2.93923,-1.4381506343347144,30800000.0,0.051612966782871396,0.051612966782871396,0.42521897331133746,0.4478313276091472,0.0333629662179786,0.008,0.15,0.12802480366160826
skyai,skyai,SkyAI,0.0436944,43774743,491,3470208.0,-6.8457,6.608600321252002,1000000000.0,0.0792742061329749,0.0792742061329749,0.345960890659526,0.5015238992495172,0.051823762775047896,0.02,0.15,0.1244929320854121
casper-network,cspr,Casper Network,0.00304538,43968687,489,1178224.0,-5.17682,2.6812669729430567,14442219157.0,0.026796888431078237,0.026796888431078237,0.37982067429435623,0.47531846200862815,0.01680099775379152,0.024,0.15,0.12196233397246495
hashkey-ecopoints,hsk,HashKey Platform Token,0.155524,53662206,426,1947867.0,-8.42137,-7.7453550656856285,344960009.0,0.03629867545885087,0.03629867545885087,0.3139922378625048,0.40574601545646405,0.02314238235439346,0.15,0.15,0.10636694957673157
chia,xch,Chia,2.68,48650529,459,2209609.0,-10.07964,-1.0450624982063261,18138601.0,0.045417985074735774,0.045417985074735774,0.2803477197376967,0.4504542387724907,0.02922850588013299,0.084,0.15,0.0969086730062341
venus,xvs,Venus,2.95,49503123,453,5820545.0,-11.5444,-2.7934540032222213,16762140.585162845,0.11757934948871812,0.11757934948871812,0.25062931177729575,0.43878796046257174,0.0773881798147025,0.096,0.15,0.09496764027415258
request-network,req,Request,0.065144,48489457,460,1796881.0,-4.17308,-22.979665584365247,744291192.2591633,0.03705714831989148,0.03705714831989148,0.40018548136593984,0.3040938935714258,0.023648578515906973,0.082,0.15,0.08994426624139173
zignaly,zig,ZIGChain,0.03362943,47433771,471,1748868.0,-9.99904,-11.262029884018391,1408940795.2396517,0.03686968088621923,0.03686968088621923,0.28198300721251046,0.38228072919852124,0.023523464882699997,0.06,0.15,0.07115300474644576
purr-2,purr,Purr,0.085511,50925292,443,1399307.0,-14.57512,-6.93411722793791,595573346.74976,0.027477643132610807,0.027477643132610807,0.18913925649605776,0.4111590630282181,0.0172553256995209,0.116,0.15,0.06017823961311766
comedian,ban,Comedian,0.051196,51083365,441,33797076.0,-23.89741,-57.96687300507188,999961859.27,0.6616062978623276,0.6616062978623276,0.0,0.07063903069555519,0.4404655780604491,0.12,0.15,-0.0255244867404526
