id,symbol,name,current_price,market_cap,market_cap_rank,total_volume,price_change_percentage_24h,price_change_percentage_7d_in_currency,circulating_supply,volume_to_mcap,volume_to_mcap_capped,norm_24h,norm_7d,norm_volume_to_mcap,norm_rank_strength,rank_penalty,final_score,risk_level,bucket
iotex,iotx,IoTeX,0.00487426,46014762,479,2475202.0,0.06909,-6.87467836784401,9441368895.0,0.0537914767439197,0.0537914767439197,0.4971009578874527,0.41266643556947624,0.034685704578276653,0.04208416833667335,0.15,0.14753249768625218,High,speculative
kava,kava,Kava,0.05378,58231517,402,4262326.0,-4.16255,-10.37525524167525,1082847245.0,0.0731962040418765,0.0731962040418765,0.4131962826590845,0.3893596538959752,0.04763795894426827,0.1963927855711423,0.15,0.14688409634389635,High,speculative
flow,flow,Flow,0.03115529,51406058,440,16556732.0,3.47269,-43.10177302020153,1649542618.471563,0.3220774485372911,0.3220774485372911,0.5645873113124308,0.17146705153662095,0.2137610451454633,0.12024048096192384,0.15,0.14463313939953235,High,speculative
fractal-bitcoin,fb,Fractal Bitcoin,0.44749,43786428,491,2006032.0,-1.31594,-2.4092006078857175,97848999.94607788,0.04581401341986608,0.04581401341986608,0.46963867557337424,0.44239751103799335,0.029360912707617842,0.018036072144288578,0.15,0.14189580821110667,High,speculative
niza-global-2,niza,Niza Global,0.04053618,46654634,476,1051385.0,0.96677,-11.918706790363071,1150000000.0,0.022535489186347492,0.022535489186347492,0.5149000969585934,0.3790833795659322,0.013822978960454087,0.04809619238476954,0.15,0.14060041958636518,High,speculative
ai-companions,aic,AI Companions,0.05227,52270021,438,1255896.0,-4.13287,-3.746554771051974,1000000000.0,0.024027080455927118,0.024027080455927118,0.41378477571633365,0.43349342961813586,0.014818585300962769,0.12424849699398798,0.15,0.1399762018676384,High,speculative
moonbirds,birb,Moonbirds,0.153195,43660935,492,5970218.0,-4.70413,0.2546287596701606,285000000.0,0.13674049811347375,0.13674049811347375,0.4024578705989424,0.4601332419540053,0.0900524617447978,0.01603206412825651,0.15,0.13624234711757807,High,speculative
numeraire,nmr,Numeraire,7.21,50166670,448,9407021.0,-7.19556,-4.643622712888725,6959534.825796038,0.187515356311272,0.187515356311272,0.35305796299711106,0.4275207664199689,0.12394363005017686,0.10420841683366733,0.15,0.13438631486083155,High,speculative
vana,vana,Vana,1.39,42950476,497,2136921.0,-2.92934,-1.472871275022193,30800000.0,0.049753138940765176,0.049753138940765176,0.4376482881553876,0.4486315759141807,0.03199019756912819,0.006012024048096192,0.15,0.13159756535604059,High,speculative
casper-network,cspr,Casper Network,0.00304552,43990638,489,1176735.0,-5.17257,2.6858741661309775,14442472341.0,0.026749668872726964,0.026749668872726964,0.3931696735727358,0.47632043278723146,0.016635856791915753,0.022044088176352707,0.15,0.12611369723726032,High,speculative
skyai,skyai,SkyAI,0.04334451,43376759,493,3736452.0,-7.42566,5.754906443972864,1000000000.0,0.08613949234888665,0.08613949234888665,0.3484955555687742,0.4967539978328414,0.05627733634497064,0.014028056112224449,0.15,0.1234803088963998,High,speculative
hashkey-ecopoints,hsk,HashKey Platform Token,0.154101,53450762,426,1962119.0,-9.25924,-8.58941749729345,344960009.0,0.03670890603954346,0.03670890603954346,0.3121394538197522,0.4012497314211262,0.023283441738364715,0.14829659318637275,0.15,0.10410988279883873,High,speculative
venus,xvs,Venus,2.95,49585471,453,5480247.0,-11.10528,-2.7711007192970585,16762140.585162845,0.1105212250580417,0.1105212250580417,0.27553629602311147,0.43998798621157575,0.07255163894575213,0.09418837675350701,0.15,0.10206498095180519,High,speculative
chia,xch,Chia,2.67,48542985,458,2203852.0,-10.20338,-1.2483949115864434,18138681.0,0.045400009908743766,0.045400009908743766,0.2934191089723381,0.4501261357487523,0.029084573921602824,0.0841683366733467,0.15,0.10100084623633174,High,speculative
request-network,req,Request,0.065264,48540366,459,1802424.0,-3.99669,-22.83788726021173,744291192.2591633,0.03713247650419447,0.03713247650419447,0.4164849436589278,0.30638366050911603,0.023566166268106432,0.08216432865731463,0.15,0.09586505578331381,High,speculative
zignaly,zig,ZIGChain,0.03362424,47375402,471,1738939.0,-10.11174,-11.275721409793835,1408940795.2396517,0.03670552494731338,0.03670552494731338,0.29523614077039456,0.3833643653646468,0.02328118492919,0.05811623246492986,0.15,0.07529873443616047,High,speculative
purr-2,purr,Purr,0.085856,50930102,443,1449678.0,-14.24246,-6.558903585911609,595573300.5948,0.028464070227073177,0.028464070227073177,0.21333250056013914,0.4147688587316452,0.017780184258410516,0.11422845691382766,0.15,0.06874318234801752,High,speculative
comedian,ban,Comedian,0.051893,51617841,439,33772436.0,-25.00165,-57.394731899321116,999961859.27,0.654278353098883,0.654278353098883,0.0,0.07630477284071599,0.4354982821818887,0.12224448897795591,0.15,-0.024269979559454063,High,speculative
