id,symbol,name,current_price,market_cap,market_cap_rank,total_volume,price_change_percentage_24h,price_change_percentage_7d_in_currency,circulating_supply,volume_to_mcap,volume_to_mcap_capped,norm_24h,norm_7d,norm_volume_to_mcap,norm_rank_strength,rank_penalty,final_score,risk_level,bucket
ravedao,rave,RaveDAO,0.252598,60074872,392,6574372.0,2.38306,14.63631934009076,239172222.0,0.10943630474984616,0.10943630474984616,0.5557285263399749,0.5531456432492927,0.0718156581463408,0.21643286573146292,0.08,0.3199902130162137,High,speculative
tagger,tag,TAGGER,0.00060285,65615799,373,3015976.0,-4.49789,35.35928099897916,108864805114.17,0.04596417396365165,0.04596417396365165,0.41704610956816873,0.6908394885165718,0.02944878337385144,0.2545090180360721,0.08,0.3169091862312932,High,speculative
kaito,kaito,KAITO,0.354566,85605084,302,8307180.0,1.11442,-0.9488325039844157,241388889.0,0.0970407318331701,0.0970407318331701,0.5301596643058976,0.44959000666562443,0.0635417640925382,0.3967935871743487,0.08,0.3153243295491012,High,speculative
zilliqa,zil,Zilliqa,0.0041005,81801993,315,10981425.0,0.01786,-0.00935661277128289,19951960207.23777,0.1342439786277579,0.1342439786277579,0.5080589963842745,0.45583235996079424,0.08837447852252461,0.37074148296593185,0.08,0.30938428955844693,High,speculative
aelf,elf,aelf,0.082486,67564743,362,3080617.0,2.39734,6.05154337862014,819143232.2724018,0.04559503763671535,0.04559503763671535,0.5560163332433097,0.49610404695863963,0.02920238936842617,0.27655310621242485,0.08,0.30732349205425263,High,speculative
unibase,ub,Unibase,0.03208227,80122644,318,6609031.0,0.4291,0.034811306540609904,2500000000.0,0.08248643167591924,0.08248643167591924,0.5163473514912347,0.45612583397033096,0.053826945879792976,0.36472945891783565,0.08,0.30470364471022426,High,speculative
pippin,pippin,pippin,0.107949,107037823,254,41992141.0,-0.57943,-68.61225240678466,999937214.153254,0.3923112393644254,0.3923112393644254,0.49602088817049134,0.0,0.26063123409512695,0.49298597194388777,0.0,0.30423750074045763,High,speculative
mantra,mantra,MANTRA,0.01408537,67487784,363,15657815.0,3.96977,-12.246529703878501,4787760173.823606,0.2320096182147572,0.2320096182147572,0.5877079445185683,0.37452238864242754,0.15363185302893773,0.2745490981963928,0.08,0.30298681202315747,High,speculative
non-playable-coin,npc,Non-Playable Coin,0.00873963,70267763,352,3712384.0,-1.76169,13.412198055881783,8050126520.0,0.0528319650648335,0.0528319650648335,0.4721929757379586,0.5450119619024492,0.03403295034514012,0.2965931863727455,0.08,0.30004990914355584,High,speculative
verge,xvg,Verge,0.00499484,82529164,311,2983387.0,0.33158,-1.264113095858221,16521951235.74134,0.03614948771321614,0.03614948771321614,0.5143818802578168,0.44749512284796183,0.02289759975746784,0.3787575150300601,0.08,0.29872380949924615,High,speculative
meteora,met,Meteora,0.152781,77409910,326,11008644.0,-0.56243,-3.763868947403931,506624505.324236,0.1422123343122347,0.1422123343122347,0.49636351543636603,0.4308854798300162,0.09369325895805257,0.3486973947895792,0.08,0.2947062344590073,High,speculative
kusama,ksm,Kusama,4.47,80214320,319,4767611.0,-1.16065,0.5847175322585603,17930050.93938792,0.059435908700591115,0.059435908700591115,0.48430666349568485,0.4597796892445864,0.038441002344578847,0.3627254509018036,0.08,0.2923765096943799,High,speculative
creditcoin-2,ctc,Creditcoin,0.161885,85918378,301,7368136.0,-4.24798,5.244392732824162,530658812.0,0.08575739174219513,0.08575739174219513,0.4220829319219777,0.4907409295645607,0.05601027191276533,0.39879759519038077,0.08,0.29213018506677496,High,speculative
movement,move,Movement,0.02052884,72017236,346,12478580.0,-1.28582,-1.020147092762446,3508333333.0,0.1732721316880309,0.1732721316880309,0.4817839190915943,0.449116156445075,0.11442529567369199,0.30861723446893785,0.08,0.29122570115788476,High,speculative
myx-finance,myx,MYX Finance,0.31045,59211221,393,11548675.0,-0.04789,2.2491268247227856,190768939.69,0.19504200056945287,0.19504200056945287,0.5067338350471414,0.4708388669504762,0.12895641818822598,0.21442885771543085,0.08,0.2895044141171949,High,speculative
mag7-ssi,mag7.ssi,MAG7.ssi,0.501112,84755950,306,1291282.0,-2.13707,1.089643902777651,169135919.2566094,0.015235296165048,0.015235296165048,0.4646273626165436,0.46313467559634675,0.00893763144832421,0.38877755511022044,0.08,0.2869854433989404,High,speculative
dog-go-to-the-moon-rune,dog,Dog (Bitcoin),0.00077982,77961661,323,1294525.0,-1.00352,0.6873459230043731,100000000000.0,0.016604635963310223,0.016604635963310223,0.4874735471596199,0.46046160421349824,0.009851649097257149,0.35470941883767537,0.08,0.28684519696016914,High,speculative
zora,zora,Zora,0.01670826,74751923,335,7858014.0,-0.75017,-4.272570035310549,4469999998.0,0.10512122878765273,0.10512122878765273,0.49257970114840594,0.4275054123455277,0.06893539746090953,0.3306613226452906,0.08,0.28441776414317,High,speculative
robo-token-2,robo,Fabric Protocol,0.02553826,56918220,407,148456218.0,-1.74126,-36.926761183902116,2231000000.0,2.608237186616166,1.5,0.4726047330933598,0.21053443988736076,1.0,0.18637274549098196,0.15,0.2816683956542797,High,speculative
coredaoorg,core,Core,0.076404,82158050,312,3403491.0,-1.70521,-3.7076805940899487,1075572403.645433,0.04142614144323046,0.04142614144323046,0.47333130444246474,0.43125882368667096,0.026419701899435474,0.37675350701402804,0.08,0.280949912272294,High,speculative
turbo,turbo,Turbo,0.00097267,67125201,366,9064411.0,-2.44364,2.6269265720122803,69000000000.0,0.13503737590297868,0.13503737590297868,0.4584485837401192,0.4733491596780114,0.08890406154719635,0.2685370741482966,0.08,0.2784184406083962,High,speculative
threshold-network-token,t,Threshold Network,0.00649259,72424673,342,2817196.0,-0.86281,-1.5621681004590315,11155000000.0,0.03889829091806876,0.03889829091806876,0.4903094931938101,0.44551469455010606,0.024732392440677063,0.3166332665330661,0.08,0.2783319301329861,High,speculative
aioz-network,aioz,AIOZ Network,0.065303,80985575,316,3686814.0,-2.73443,-1.5006276949388841,1240390860.394986,0.04552432948707223,0.04552432948707223,0.45258784358460674,0.4459236001503219,0.029155192539137183,0.3687374749498998,0.08,0.27760061963919536,High,speculative
dydx-chain,dydx,dYdX,0.085617,71109386,348,3679654.0,-1.9463,1.0961132237327995,829840013.9170294,0.05174638971007287,0.05174638971007287,0.4684722451760096,0.4631776610389319,0.033308342008511724,0.3046092184368738,0.08,0.27578176201690946,High,speculative
linea,linea,Linea,0.0031933,75469249,329,15085413.0,-5.20609,-1.6027256481065435,23643280050.0,0.19988820877229083,0.19988820877229083,0.40277266076272855,0.4452452096771366,0.1321912031798101,0.342685370741483,0.08,0.2747923050678765,High,speculative
aleo,aleo,ALEO,0.060347,58329956,400,2626297.0,-2.72917,13.293486887186543,966542623.222185,0.045024841095371304,0.045024841095371304,0.4526938564915774,0.5442231848172583,0.028821790117012917,0.20040080160320642,0.08,0.27339707206418584,High,speculative
celo,celo,Celo,0.081891,48841812,456,15677075.0,7.32189,9.997020477429443,597552519.0,0.3209765231478308,0.3209765231478308,0.6552683980764502,0.5223197936309318,0.21301617924436275,0.08817635270541083,0.15,0.272360008278811,High,speculative
nexpace,nxpc,Nexpace,0.281772,72044029,345,15436010.0,-6.00406,0.7583100432670371,255928724.1697733,0.214258006031284,0.214258006031284,0.3866899384480194,0.46093312574385753,0.14178286795357634,0.3106212424849699,0.08,0.26966588275516123,High,speculative
superfarm,super,SuperVerse,0.111812,71226384,347,5674423.0,-2.57271,-2.418568557583593,637164549.0,0.07966743054090743,0.07966743054090743,0.45584723661032794,0.4398243364839578,0.05194529693259035,0.3066132264529058,0.08,0.2684912153989397,High,speculative
arkham,arkm,Arkham,0.106493,60514938,391,13549688.0,-3.62485,1.0506255304162124,568532082.0,0.2239065005734617,0.2239065005734617,0.4346418335798906,0.4628754177829631,0.14822312062743803,0.218436873747495,0.08,0.2683155485428918,High,speculative
gmx,gmx,GMX,6.44,66766616,368,4543584.0,-1.427,-1.676991272560949,10369734.97977987,0.06805173411814072,0.06805173411814072,0.47893850042123,0.4447517512820178,0.044191960946497244,0.26452905811623245,0.08,0.2675462101130149,High,speculative
proton,xpr,XPR Network,0.00230399,65898543,372,1280687.0,-1.56293,1.030293876231759,28600981849.1965,0.019434223302934026,0.019434223302934026,0.4761988931123857,0.4627403239825988,0.011740364207192258,0.2565130260521042,0.08,0.26462161375845855,High,speculative
ankr,ankr,Ankr Network,0.00482264,48303101,462,43965202.0,-4.79088,10.438491664045273,10000000000.0,0.9101941922941966,0.9101941922941966,0.41114102941354297,0.5252531516258191,0.6063118019571233,0.07615230460921844,0.15,0.26350766017420535,High,speculative
nervos-network,ckb,Nervos Network,0.00146538,70967488,349,2822171.0,-2.14104,-3.5395572196516687,48418160046.28784,0.0397670972939045,0.0397670972939045,0.46454734907268935,0.4323759204746095,0.025312310122195626,0.3026052104208417,0.08,0.26344518575180703,High,speculative
ethgas-2,gwei,ETHGas,0.04204068,73580917,337,5470473.0,2.66905,-24.372083572195763,1750000000.0,0.07434635531927389,0.07434635531927389,0.5614925246792404,0.29395407193138384,0.048393543985626446,0.32665330661322645,0.08,0.26190532871683014,High,speculative
astar,astr,Astar,0.00743623,63739098,378,3646115.0,-2.36237,-0.5488266847680245,8571436695.0,0.0572037432974028,0.0572037432974028,0.46008654361645096,0.4522478477736578,0.03695105910591681,0.24448897795591182,0.08,0.258451034519609,High,speculative
fogo,fogo,Fogo,0.0206143,78131035,322,5299509.0,-3.10475,-11.504426263677388,3791702820.453078,0.06782847558591794,0.06782847558591794,0.4451242124611521,0.37945329948178336,0.044042938593546244,0.35671342685370744,0.08,0.25554615214968346,High,speculative
safe,safe,Safe,0.102416,73131978,338,1675641.0,-5.18014,0.29777465541209364,714032461.0,0.022912562272006373,0.022912562272006373,0.4032956712068138,0.4578730955474399,0.014062113133746505,0.3246492985971944,0.08,0.2538775835339256,High,speculative
home,home,HOME,0.02116527,72823390,340,4037243.0,-3.02585,-8.479870904345779,3440833332.9,0.05543882260905459,0.05543882260905459,0.4467144060657119,0.3995499760333948,0.0357729960275163,0.32064128256513025,0.08,0.25338099854902524,High,speculative
ronin,ron,Ronin,0.091919,70722293,351,2771226.0,-2.2904,-8.091888240235697,769401679.4337813,0.03918461750101909,0.03918461750101909,0.46153706622380414,0.4021279292139165,0.024923511949879514,0.2985971943887776,0.08,0.25253591098452616,High,speculative
baby-doge-coin,babydoge,Baby Doge Coin,3.93858e-10,70961272,350,2990976.0,-4.13872,-6.785948775904428,1.8012862191752214e+17,0.042149413556171876,0.042149413556171876,0.42428501751429964,0.41080525195812645,0.02690247723178792,0.30060120240480964,0.08,0.24397546757469757,High,speculative
zetachain,zeta,ZetaChain,0.04939076,64961756,374,3096689.0,-4.87027,-0.29048620514355616,1315270833.0,0.04766941644865635,0.04766941644865635,0.4095409600819081,0.4539643926678298,0.030587011977871083,0.25250501002004005,0.08,0.24324908918658433,High,speculative
aztec,aztec,Aztec,0.02148575,63356776,380,6412588.0,-4.0107,-5.175328532001161,2943918885.0,0.10121392540554779,0.10121392540554779,0.4268652023717868,0.42150702800244216,0.0663273200096359,0.24048096192384769,0.08,0.24308408314620844,High,speculative
soon-2,soon,SOON,0.135354,59122853,394,5720005.0,-2.36039,-7.9012852999434555,436984776.99,0.09674778380535864,0.09674778380535864,0.4601264496156528,0.40339439161442153,0.0633462248494814,0.2124248496993988,0.08,0.24214607177412173,High,speculative
edu-coin,edu,Open Campus,0.080151,67037068,367,5404094.0,-1.12158,-17.09767790303068,836375099.0,0.08061351967242959,0.08061351967242959,0.48509410157084515,0.3422889048142993,0.05257679991291145,0.2665330661322645,0.08,0.24068722115773722,High,speculative
mog-coin,mog,Mog Coin,1.5132e-07,59121408,395,8049154.0,-4.24816,-4.727962701147592,390561998053223.3,0.1361461824454519,0.1361461824454519,0.42207930410386846,0.424479552996957,0.08964417641887319,0.21042084168336672,0.08,0.2406293633043955,High,speculative
polymesh,polyx,Polymesh,0.04507411,56680502,409,10973766.0,0.44478,13.322657811807408,1257495879.80588,0.1936074242955717,0.1936074242955717,0.5166633747576416,0.5444170112040058,0.12799885598581875,0.18236472945891782,0.15,0.23817012325287798,High,speculative
zama,zama,Zama,0.02171337,47752749,468,13707015.0,5.37691,3.1372696403303606,2200000000.0,0.2870413805915132,0.2870413805915132,0.616068211042272,0.47674013731136905,0.1903648846169135,0.06412825651302605,0.15,0.23725519926058744,High,speculative
axelar,axl,Axelar,0.051635,58767500,397,9372044.0,-4.50186,-7.0454989451316035,1137919327.708738,0.159476649508657,0.159476649508657,0.4169660960243144,0.4090806692740035,0.10521697922551047,0.20641282565130262,0.08,0.23637497290083404,High,speculative
based-brett,brett,Brett,0.00691027,68478078,357,8284994.0,-7.49953,-3.250960728258539,9909609171.0065,0.12098753706259104,0.12098753706259104,0.35654942095992065,0.43429350162370756,0.07952596512359514,0.2865731462925852,0.08,0.23601316817505102,High,speculative
lagrange,la,Lagrange,0.236528,45613560,481,14199483.0,5.69075,2.61907426302306,193000000.0,0.31129960038199167,0.31129960038199167,0.6223935134612206,0.47329698496299,0.2065569510772105,0.03807615230460922,0.15,0.23595050145130733,High,speculative
deep,deep,DeepBook,0.03008173,75177173,330,8521278.0,-6.18172,-12.515522279605207,2500000000.0,0.11334927425376849,0.11334927425376849,0.383109281974178,0.37273506583066746,0.07442751766496446,0.3406813627254509,0.08,0.23594871570572096,High,speculative
digibyte,dgb,DigiByte,0.00382518,69565614,355,2434309.0,-6.07387,-5.88219949363625,18187854053.23141,0.03499299237120224,0.03499299237120224,0.3852829496579773,0.41681021958203146,0.022125653192523985,0.2905811623246493,0.08,0.2304324598047463,High,speculative
mocaverse,moca,Moca Network,0.01429788,58490102,399,3544994.0,-6.46361,0.7989917066722554,4092939316.7625,0.0606084427754973,0.0606084427754973,0.37742791726962344,0.4612034353047369,0.03922365456851886,0.20240480961923848,0.08,0.22667918386388164,High,speculative
freysa-ai,fai,Freysa AI,0.00684987,56491554,410,1826195.0,3.79263,5.8459269600291,8189700000.0,0.03232686783585383,0.03232686783585383,0.5841377684081537,0.494737827409913,0.020346047514916327,0.18036072144288579,0.15,0.22507986695484514,High,speculative
velo,velo,Velo,0.00386142,67860071,361,7966932.0,-13.03608,9.438221214707564,17563876115.0,0.11740235285047079,0.11740235285047079,0.24496277455528995,0.5186068485180071,0.07713289829773332,0.2785571142284569,0.08,0.22356548695237827,High,speculative
orca,orca,Orca,0.910807,55351941,417,23550630.0,-2.92197,-1.5964241513320032,60798795.681235,0.42547071655535984,0.42547071655535984,0.4488080602056569,0.4452870800109291,0.2827647815319037,0.16633266533066132,0.15,0.21136889701096387,High,speculative
succinct,prove,Succinct,0.27275,53179138,430,5807108.0,1.21692,3.7230110744634275,195000000.0,0.10919898701629951,0.10919898701629951,0.5322255051736717,0.48063209984673183,0.07165725144762243,0.1402805611222445,0.15,0.2054562090946154,High,speculative
circle-xstock,crclx,Circle xStock,123.51,52717742,434,22098511.0,-6.60327,8.263400084517013,426146.539347785,0.4191854613196445,0.4191854613196445,0.3746131335077373,0.510800742345543,0.27856945016069656,0.13226452905811623,0.15,0.1997118322666874,High,speculative
keeta,kta,Keeta,0.158229,79945303,320,4786797.0,-8.47066,-25.061041091205478,505999238.5570036,0.0598759004015533,0.0598759004015533,0.3369767376241015,0.2893762894898686,0.03873469144977671,0.36072144288577157,0.08,0.19376197592478717,High,speculative
yooldo-games,esports,Yooldo Games,0.298419,45318158,483,32796690.0,-8.60374,2.003460648099495,151800000.0,0.7236986551836463,0.7236986551836463,0.334294570768654,0.469206536539979,0.48182830079649447,0.03406813627254509,0.15,0.191278945005841,High,speculative
eurite,euri,Eurite,1.15,54144222,423,4752036.0,0.10326,0.08122823765507771,46968932.99990108,0.08776626248318796,0.08776626248318796,0.5097801945316688,0.4564342515525214,0.05735116868215932,0.15430861723446893,0.15,0.19124487152557287,High,speculative
tesla-xstock,tslax,Tesla xStock,382.08,49871348,451,22754720.0,-3.97652,-4.065298634582848,130523.5775703308,0.4562683968357944,0.4562683968357944,0.4275540847216455,0.428882628433166,0.3033218582766494,0.09819639278557114,0.15,0.18971930868778744,High,speculative
meet48,idol,MEET48,0.02625701,46647368,477,6049331.0,-2.42311,15.541892294090614,1782229434.502125,0.12968215055563265,0.12968215055563265,0.45886235655002555,0.5591627282711533,0.08532951380696485,0.04609218436873747,0.15,0.18916252193635538,High,speculative
space-and-time,sxt,Space and Time,0.01744742,52581838,435,5688927.0,2.51954,-8.17045906014014,3013644496.2665,0.10819186274926335,0.10819186274926335,0.5584792186485974,0.4016058649213445,0.07098500825721205,0.13026052104208416,0.15,0.1880245151386695,High,speculative
targon,sn4,Targon,11.94,52332009,437,2067074.0,-7.04561,27.244752819861418,4381242.637112175,0.03949922885628182,0.03949922885628182,0.3656979720496769,0.6369224564868774,0.02513351120034297,0.12625250501002003,0.15,0.18787462102002558,High,speculative
ordinals,ordi,ORDI,2.44,51301674,441,13084689.0,-2.23815,-1.164207709255634,21000000.0,0.2550538409331438,0.2550538409331438,0.46259014120274256,0.4481589447992187,0.16901359121932463,0.11823647294589178,0.15,0.18654626963330004,High,speculative
vethor-token,vtho,VeThor,0.00058879,58078881,403,1294728.0,-0.80431,0.28587416702264584,98648319333.0,0.02229257826093447,0.02229257826093447,0.4914885340793202,0.4577940226796772,0.01364828135225947,0.19438877755511022,0.15,0.1859489838637143,High,speculative
magic-eden,me,Magic Eden,0.112506,55441462,416,6274982.0,-2.05644,-0.3784620886998968,492862736.978172,0.11318211630133419,0.11318211630133419,0.46625242358404245,0.45337983637239976,0.07431594176621505,0.1683366733466934,0.15,0.18225893064587093,High,speculative
tellor,trb,Tellor Tributes,15.94,44121912,488,9853457.0,0.08199,0.2133554365240608,2764992.1372944303,0.22332343621010803,0.22332343621010803,0.5093515073584244,0.4573121715321137,0.14783393226144925,0.02404809619238477,0.15,0.1816058608598677,High,speculative
sushi,sushi,Sushi,0.200736,54766994,419,8051222.0,-2.48923,-0.8760372881542159,273012266.12632084,0.14700865269326266,0.14700865269326266,0.4575297380312234,0.450073694921662,0.09689474310079381,0.1623246492985972,0.15,0.18133760826435238,High,speculative
jelly-my-jelly,jellyjelly,Jelly-My-Jelly,0.053329,53308136,429,4056953.0,0.86273,-5.652481970266991,999999099.34,0.07610382400164958,0.07610382400164958,0.5250869668618969,0.41833657906860716,0.04956663294073961,0.14228456913827656,0.15,0.18090771087337762,High,speculative
bianrensheng,币安人生,币安人生 (BinanceLife),0.057669,57669582,405,7999808.0,-1.26314,-7.597373797710387,1000000000.0,0.1387179813441339,0.1387179813441339,0.4822410241733613,0.4054137334465518,0.09136082088205523,0.1903807615230461,0.15,0.1804623478328203,High,speculative
popcat,popcat,Popcat,0.051626,50598866,444,12182037.0,-4.22491,2.461058369434962,979978669.96,0.24075711499147037,0.24075711499147037,0.4225478972763147,0.4722470473932721,0.1594707006605091,0.11222444889779559,0.15,0.1780390572448531,High,speculative
spark-2,spk,Spark,0.02224391,55339776,418,11430796.0,-3.13939,-4.537971534399038,2488134915.4135427,0.20655660044594326,0.20655660044594326,0.4444260590205697,0.42574195046441576,0.13664227346013844,0.16432865731462926,0.15,0.17740026471165785,High,speculative
peanut-the-squirrel,pnut,Peanut the Squirrel,0.04390572,43905018,490,14837652.0,-1.98144,-2.453770353889594,999842421.270711,0.3379488877558369,0.3379488877558369,0.4677640144629015,0.43959043793347674,0.2243450260474202,0.02004008016032064,0.15,0.17595173672877126,High,speculative
xyo-network,xyo,XYO Network,0.00391868,54622967,420,3417442.0,-1.672,-2.652622510095265,13931216938.01129,0.06256419575304285,0.06256419575304285,0.4740006368836236,0.4382691635674691,0.040529095877314784,0.16032064128256512,0.15,0.1725203183874299,High,speculative
chainopera-ai,coai,ChainOpera AI,0.2991,56219573,412,3929904.0,-1.48369,-5.847286396073257,188000098.0,0.06990277211817315,0.06990277211817315,0.477795939262263,0.41704219987195196,0.045427506282302334,0.17635270541082165,0.15,0.17145485273848846,High,speculative
moo-deng,moodeng,Moo Deng,0.04893791,48444526,460,11740000.0,-4.03364,0.9386450338787895,989938418.094325,0.24233904156684286,0.24233904156684286,0.4264028571083065,0.46213136269001914,0.16052661739574273,0.08016032064128256,0.15,0.170015178341154,High,speculative
cat-in-a-dogs-world,mew,cat in a dogs world,0.00060001,53334302,428,6848950.0,-3.43791,-0.967609658447526,88888888888.88,0.12841548015384172,0.12841548015384172,0.4384095242318095,0.44946524174814967,0.08448402673057435,0.14428857715430862,0.15,0.16919546052098908,High,speculative
siacoin,sc,Siacoin,0.0010244,50962492,442,4661540.0,-2.14876,-0.8611076434704372,49751295000.0225,0.09147001681157978,0.09147001681157978,0.46439175598489213,0.45017289503691693,0.059823379617500595,0.11623246492985972,0.15,0.16767193174336262,High,speculative
redstone-oracles,red,RedStone,0.129313,42267838,500,5826918.0,0.36514,-0.25576630185578386,326478395.0,0.13785701553980595,0.13785701553980595,0.5150582667897438,0.454195089277209,0.09078613668658952,0.0,0.15,0.16741867675946684,High,speculative
gohome,gohome,GOHOME,91.76,48153842,464,1181096.0,-0.49425,2.0101912246447267,524619.425887,0.024527554831450415,0.024527554831450415,0.4977376523179742,0.4692512578969276,0.015140101010897621,0.07214428857715431,0.15,0.16720550200822246,High,speculative
blur,blur,Blur,0.01920559,52956742,431,5046422.0,-3.35126,0.12476624674661312,2757714298.515982,0.0952932867358041,0.0952932867358041,0.44015591556051803,0.45672354011975297,0.0623753657584207,0.13827655310621242,0.15,0.16674983147304992,High,speculative
orbs,orbs,Orbs,0.00952005,46712529,475,3633277.0,-0.15546,-2.8153336276261753,4908946160.0173,0.07777949680266723,0.07777949680266723,0.5045658106359564,0.43718802855359634,0.05068512414059425,0.050100200400801605,0.15,0.16176083039505226,High,speculative
plume,plume,Plume,0.01103364,56476027,411,7484722.0,-3.89789,-7.103485790487027,5121329365.0,0.13252918800396493,0.13252918800396493,0.4291388365990414,0.4086953753259986,0.0872298766520754,0.17835671342685372,0.15,0.16130576079223716,High,speculative
drift-protocol,drift,Drift Protocol,0.081446,47748527,469,5130988.0,-2.71527,1.972296527192587,586642333.845266,0.10745856097299085,0.10745856097299085,0.4529740046677926,0.4689994663483394,0.07049553824665841,0.06212424849699399,0.15,0.16076556798199274,High,speculative
mask-network,mask,Mask Network,0.44484,44491720,487,5956537.0,-2.46468,2.4012333919386095,100000000.0,0.1338796746900322,0.1338796746900322,0.4580245321122366,0.471849539965034,0.08813131007808181,0.026052104208416832,0.15,0.159196768921164,High,speculative
espresso,esp,Espresso,0.094269,49108103,455,5574910.0,-1.3828,-7.5538383983210595,520550000.0,0.11352322039399486,0.11352322039399486,0.47982933131250427,0.40570300467360115,0.07454362459644517,0.09018036072144289,0.15,0.15671021199373045,High,speculative
terra-luna-2,luna,Terra,0.060812,43183026,496,5967804.0,-1.26498,-3.0080921330070525,709984438.91686,0.1381979113737884,0.1381979113737884,0.4822039398104666,0.43590724348769905,0.09101368050668669,0.008016032064128256,0.15,0.15306310268968829,High,speculative
avantis,avnt,Avantis,0.14852,47519790,470,9410971.0,-1.04281,-12.804998431943398,319958479.00324523,0.19804319421445254,0.19804319421445254,0.4866816750845483,0.37081163976904924,0.13095967841835754,0.06012024048096192,0.15,0.152578418169267,High,speculative
waves,waves,Waves,0.450557,45060058,484,1178880.0,-0.91181,-0.8261434300972971,100000000.0,0.026162416391030834,0.026162416391030834,0.48932192048628886,0.45040521496614994,0.016231351203811667,0.03206412825651302,0.15,0.1510390479134461,High,speculative
ardor,ardr,Ardor,0.04505663,44992087,485,1016977.0,-0.44006,-2.1538833847828935,998466231.0,0.022603463582385054,0.022603463582385054,0.4988298271143125,0.44158303873067706,0.013855793520503343,0.03006012024048096,0.15,0.15060652317756987,High,speculative
iotex,iotx,IoTeX,0.0048702,45936164,479,2474010.0,-0.01424,-6.952221216098561,9441368895.0,0.05385756633923547,0.05385756633923547,0.5074120354881229,0.4097004537140741,0.03471752671308119,0.04208416833667335,0.15,0.14994797594611084,High,speculative
kava,kava,Kava,0.053782,58262222,402,4266786.0,-4.15808,-10.371080346204526,1082847245.0,0.07323417908778007,0.07323417908778007,0.4238948255221035,0.38698382335011644,0.04765117988754127,0.1963927855711423,0.15,0.149597260666094,High,speculative
flow,flow,Flow,0.03116293,51406058,440,16598446.0,3.49807,-43.0878114509211,1649542618.471563,0.32288890931881997,0.32288890931881997,0.5782010456177972,0.1695973037716369,0.21429267373760513,0.12024048096192384,0.15,0.14852430319433987,High,speculative
fractal-bitcoin,fb,Fractal Bitcoin,0.447534,43785094,491,1977585.0,-1.3061,-2.399471957315339,97848999.94607788,0.045165713244786,0.045165713244786,0.4813751849179508,0.4399512239610352,0.02891582056217456,0.018036072144288578,0.15,0.1448374884921039,High,speculative
niza-global-2,niza,Niza Global,0.04055462,46654634,476,1051301.0,1.0127,-11.878630487435423,1150000000.0,0.02253368872211065,0.02253368872211065,0.5281095439832636,0.3769668972323056,0.013809219650508789,0.04809619238476954,0.15,0.14419002125838146,High,speculative
ai-companions,aic,AI Companions,0.052269,52282769,438,1256029.0,-4.13551,-3.7492062977218383,1000000000.0,0.024023765841476377,0.024023765841476377,0.42434971360391477,0.4309829058953522,0.01480382799176918,0.12424849699398798,0.15,0.14260116855917446,High,speculative
moonbirds,birb,Moonbirds,0.153217,43660935,492,5984059.0,-4.6899,0.2695989465902988,285000000.0,0.1370575091898513,0.1370575091898513,0.4131762353728389,0.4576858818781456,0.09025247592888724,0.01603206412825651,0.15,0.13897401837560316,High,speculative
numeraire,nmr,Numeraire,7.21,50188947,448,8673076.0,-7.19821,-4.646337475158719,6959534.825796038,0.1728084870957743,0.1728084870957743,0.3626223884748249,0.4250219123094059,0.1141158185514374,0.10420841683366733,0.15,0.13492826871075794,High,speculative
vana,vana,Vana,1.39,42952934,497,2134435.0,-2.89746,-1.4405131046036397,30800000.0,0.04969241449256994,0.04969241449256994,0.4493020481048681,0.44632303191283623,0.031937338550019505,0.006012024048096192,0.15,0.13462469071603148,High,speculative
casper-network,cspr,Casper Network,0.00304588,43990638,489,1178005.0,-5.16131,2.698064844644195,14442472341.0,0.02677853865179223,0.02677853865179223,0.4036751812901327,0.4738218383648515,0.016642605313968287,0.022044088176352707,0.15,0.12872709611408276,High,speculative
skyai,skyai,SkyAI,0.04338691,43574962,493,3734724.0,-7.33509,5.8583635953886635,1000000000.0,0.08570802654974202,0.08570802654974202,0.3598636343481818,0.4948204627094919,0.055977321247632855,0.014028056112224449,0.15,0.12648403085128454,High,speculative
hashkey-ecopoints,hsk,HashKey Platform Token,0.154948,53450762,426,1963941.0,-8.76044,-8.086933982320305,344960009.0,0.03674299348622944,0.03674299348622944,0.3311363535590911,0.40216084781088374,0.023293757637320726,0.14829659318637275,0.15,0.11046408249416653,High,speculative
venus,xvs,Venus,2.96,49585471,453,5751089.0,-11.07071,-2.7332935283551523,16762140.585162845,0.11598334923550489,0.11598334923550489,0.2845739127630672,0.4377331444941015,0.07618573065561525,0.09418837675350701,0.15,0.10493470230112409,High,speculative
chia,xch,Chia,2.68,48542985,458,2204432.0,-10.13526,-1.1734753810097374,18138681.0,0.045411958082099815,0.045411958082099815,0.3034274819314503,0.44809736569766445,0.029080185994004613,0.0841683366733467,0.15,0.10359410474095362,High,speculative
request-network,req,Request,0.065217,48527990,459,1803256.0,-4.06574,-22.893388989321124,744291192.2591633,0.03715909107300756,0.03715909107300756,0.4257558962121548,0.3037792671155179,0.023571497712119003,0.08216432865731463,0.15,0.09805140224218928,High,speculative
zignaly,zig,ZIGChain,0.03362627,47393976,471,1740146.0,-10.10631,-11.270356791110887,1408940795.2396517,0.03671660719075352,0.03671660719075352,0.30401095601068995,0.38100857552137113,0.023276145106241476,0.05811623246492986,0.15,0.07739903119194158,High,speculative
